"grp","common","est","year","metacomm","longitude","latitude"
"3","summer flounder",11.9556604347228,2014,"VA",412.602632782714,4096.40408370313
"4","summer flounder",30.2724327727078,2014,"VA",397.602632782714,4105.06433774098
"5","summer flounder",14.7179560814713,2014,"VA",407.602632782714,4105.06433774098
"6","summer flounder",28.1430645661101,2014,"VA",392.602632782714,4113.72459177882
"7","summer flounder",33.8211583219464,2014,"VA",402.602632782714,4113.72459177882
"8","summer flounder",37.7692004200944,2014,"VA",377.602632782714,4122.38484581667
"9","summer flounder",18.0145718639804,2014,"VA",387.602632782714,4122.38484581667
"10","summer flounder",30.2467095749448,2014,"VA",397.602632782714,4122.38484581667
"11","summer flounder",37.4105628039128,2014,"VA",407.602632782714,4122.38484581667
"12","summer flounder",27.2931021686144,2014,"VA",392.602632782714,4131.04509985451
"13","summer flounder",32.0747688840463,2014,"VA",402.602632782714,4131.04509985451
"14","summer flounder",21.7873963287154,2014,"VA",397.602632782714,4139.70535389236
"15","summer flounder",46.8968465199696,2014,"VA",407.602632782714,4139.70535389236
"16","summer flounder",15.1677645092249,2014,"VA",392.602632782714,4148.3656079302
"17","summer flounder",27.358237965626,2014,"VA",402.602632782714,4148.3656079302
"18","summer flounder",26.5440612342757,2014,"VA",412.602632782714,4148.3656079302
"19","summer flounder",27.4857336163496,2014,"VA",387.602632782714,4157.02586196804
"20","summer flounder",12.9695605406817,2014,"VA",397.602632782714,4157.02586196804
"21","summer flounder",25.1268735501782,2014,"VA",407.602632782714,4157.02586196804
"22","summer flounder",9.54289960776105,2014,"VA",392.602632782714,4165.68611600589
"23","summer flounder",14.6989670986381,2014,"VA",402.602632782714,4165.68611600589
"24","summer flounder",30.1822358403979,2014,"VA",412.602632782714,4165.68611600589
"25","summer flounder",15.9412441095016,2014,"VA",387.602632782714,4174.34637004373
"26","summer flounder",10.446640293796,2014,"VA",397.602632782714,4174.34637004373
"27","summer flounder",20.3883886416523,2014,"VA",407.602632782714,4174.34637004373
"28","summer flounder",11.7498707445033,2014,"VA",392.602632782714,4183.00662408158
"29","summer flounder",11.6791757328917,2014,"VA",402.602632782714,4183.00662408158
"30","summer flounder",14.1092867189298,2014,"VA",397.602632782714,4191.66687811942
"31","summer flounder",15.2183372763591,2014,"VA",407.602632782714,4191.66687811942
"1","summer flounder",77.9993334581896,2015,"VA",392.602632782714,4096.40408370313
"2","summer flounder",59.5368371930332,2015,"VA",402.602632782714,4096.40408370313
"3","summer flounder",43.4942393995498,2015,"VA",412.602632782714,4096.40408370313
"4","summer flounder",100.791806355882,2015,"VA",397.602632782714,4105.06433774098
"5","summer flounder",52.0554661592009,2015,"VA",407.602632782714,4105.06433774098
"6","summer flounder",96.9950091334783,2015,"VA",392.602632782714,4113.72459177882
"7","summer flounder",120.727066336171,2015,"VA",402.602632782714,4113.72459177882
"8","summer flounder",129.872789427103,2015,"VA",377.602632782714,4122.38484581667
"9","summer flounder",63.2257771836839,2015,"VA",387.602632782714,4122.38484581667
"10","summer flounder",103.270719466742,2015,"VA",397.602632782714,4122.38484581667
"11","summer flounder",119.710208473515,2015,"VA",407.602632782714,4122.38484581667
"12","summer flounder",94.3559303746088,2015,"VA",392.602632782714,4131.04509985451
"13","summer flounder",94.1641534271278,2015,"VA",402.602632782714,4131.04509985451
"14","summer flounder",65.3021067235498,2015,"VA",397.602632782714,4139.70535389236
"15","summer flounder",110.804535783253,2015,"VA",407.602632782714,4139.70535389236
"16","summer flounder",47.9829298365212,2015,"VA",392.602632782714,4148.3656079302
"17","summer flounder",70.1483752381251,2015,"VA",402.602632782714,4148.3656079302
"18","summer flounder",60.5456428718522,2015,"VA",412.602632782714,4148.3656079302
"19","summer flounder",84.5318094231592,2015,"VA",387.602632782714,4157.02586196804
"20","summer flounder",36.0400711065348,2015,"VA",397.602632782714,4157.02586196804
"21","summer flounder",62.2759456051763,2015,"VA",407.602632782714,4157.02586196804
"22","summer flounder",26.7813134647652,2015,"VA",392.602632782714,4165.68611600589
"23","summer flounder",38.3551355501804,2015,"VA",402.602632782714,4165.68611600589
"24","summer flounder",72.4299050017983,2015,"VA",412.602632782714,4165.68611600589
"25","summer flounder",40.1081122043384,2015,"VA",387.602632782714,4174.34637004373
"26","summer flounder",25.0380971930024,2015,"VA",397.602632782714,4174.34637004373
"27","summer flounder",46.0836235505615,2015,"VA",407.602632782714,4174.34637004373
"28","summer flounder",25.2185264231945,2015,"VA",392.602632782714,4183.00662408158
"29","summer flounder",23.7186364074526,2015,"VA",402.602632782714,4183.00662408158
"30","summer flounder",26.5123781921871,2015,"VA",397.602632782714,4191.66687811942
"31","summer flounder",26.6586610545967,2015,"VA",407.602632782714,4191.66687811942
"1","summer flounder",36.9894713713201,2016,"VA",392.602632782714,4096.40408370313
"2","summer flounder",31.9806336601748,2016,"VA",402.602632782714,4096.40408370313
"3","summer flounder",25.2328482711391,2016,"VA",412.602632782714,4096.40408370313
"4","summer flounder",50.096030512468,2016,"VA",397.602632782714,4105.06433774098
"5","summer flounder",28.0255496548731,2016,"VA",407.602632782714,4105.06433774098
"6","summer flounder",45.7501343933576,2016,"VA",392.602632782714,4113.72459177882
"7","summer flounder",58.7882150335697,2016,"VA",402.602632782714,4113.72459177882
"8","summer flounder",61.6128834038023,2016,"VA",377.602632782714,4122.38484581667
"9","summer flounder",30.9134787292954,2016,"VA",387.602632782714,4122.38484581667
"10","summer flounder",51.2439216993487,2016,"VA",397.602632782714,4122.38484581667
"11","summer flounder",57.3711071040667,2016,"VA",407.602632782714,4122.38484581667
"12","summer flounder",47.1880123851084,2016,"VA",392.602632782714,4131.04509985451
"13","summer flounder",47.4425071044927,2016,"VA",402.602632782714,4131.04509985451
"14","summer flounder",31.020475044889,2016,"VA",397.602632782714,4139.70535389236
"15","summer flounder",53.7102245568625,2016,"VA",407.602632782714,4139.70535389236
"16","summer flounder",20.7716551441789,2016,"VA",392.602632782714,4148.3656079302
"17","summer flounder",31.6459052086441,2016,"VA",402.602632782714,4148.3656079302
"18","summer flounder",29.6126315312596,2016,"VA",412.602632782714,4148.3656079302
"19","summer flounder",39.099999550587,2016,"VA",387.602632782714,4157.02586196804
"20","summer flounder",16.5256129241431,2016,"VA",397.602632782714,4157.02586196804
"21","summer flounder",30.5794737430286,2016,"VA",407.602632782714,4157.02586196804
"22","summer flounder",13.5340997060928,2016,"VA",392.602632782714,4165.68611600589
"23","summer flounder",20.578354568942,2016,"VA",402.602632782714,4165.68611600589
"24","summer flounder",41.3177826935312,2016,"VA",412.602632782714,4165.68611600589
"25","summer flounder",21.2123338490869,2016,"VA",387.602632782714,4174.34637004373
"26","summer flounder",14.9187196421203,2016,"VA",397.602632782714,4174.34637004373
"27","summer flounder",30.1053321014859,2016,"VA",407.602632782714,4174.34637004373
"28","summer flounder",14.230941004594,2016,"VA",392.602632782714,4183.00662408158
"29","summer flounder",15.5115466763781,2016,"VA",402.602632782714,4183.00662408158
"30","summer flounder",15.2289232567464,2016,"VA",397.602632782714,4191.66687811942
"31","summer flounder",17.1278734264287,2016,"VA",407.602632782714,4191.66687811942
"1","summer flounder",81.5938334008687,2017,"VA",392.602632782714,4096.40408370313
"2","summer flounder",77.4228616213404,2017,"VA",402.602632782714,4096.40408370313
"3","summer flounder",61.7861936570878,2017,"VA",412.602632782714,4096.40408370313
"4","summer flounder",99.539124190977,2017,"VA",397.602632782714,4105.06433774098
"5","summer flounder",60.2538246997039,2017,"VA",407.602632782714,4105.06433774098
"6","summer flounder",77.0596722988975,2017,"VA",392.602632782714,4113.72459177882
"7","summer flounder",98.3458518061757,2017,"VA",402.602632782714,4113.72459177882
"8","summer flounder",98.0804196366878,2017,"VA",377.602632782714,4122.38484581667
"9","summer flounder",49.1255941364988,2017,"VA",387.602632782714,4122.38484581667
"10","summer flounder",77.279529636343,2017,"VA",397.602632782714,4122.38484581667
"11","summer flounder",86.1429138135023,2017,"VA",407.602632782714,4122.38484581667
"12","summer flounder",71.1258947799469,2017,"VA",392.602632782714,4131.04509985451
"13","summer flounder",66.25919723931,2017,"VA",402.602632782714,4131.04509985451
"14","summer flounder",43.7317129862432,2017,"VA",397.602632782714,4139.70535389236
"15","summer flounder",75.6955828154592,2017,"VA",407.602632782714,4139.70535389236
"16","summer flounder",31.5538858914302,2017,"VA",392.602632782714,4148.3656079302
"17","summer flounder",45.805943612276,2017,"VA",402.602632782714,4148.3656079302
"18","summer flounder",43.9794703583219,2017,"VA",412.602632782714,4148.3656079302
"19","summer flounder",68.5901060041577,2017,"VA",387.602632782714,4157.02586196804
"20","summer flounder",26.4594752161797,2017,"VA",397.602632782714,4157.02586196804
"21","summer flounder",46.0832161991181,2017,"VA",407.602632782714,4157.02586196804
"22","summer flounder",27.0759060627687,2017,"VA",392.602632782714,4165.68611600589
"23","summer flounder",36.3699447789135,2017,"VA",402.602632782714,4165.68611600589
"24","summer flounder",69.6162713323108,2017,"VA",412.602632782714,4165.68611600589
"25","summer flounder",53.8305013571737,2017,"VA",387.602632782714,4174.34637004373
"26","summer flounder",35.146405727187,2017,"VA",397.602632782714,4174.34637004373
"27","summer flounder",62.7465745561232,2017,"VA",407.602632782714,4174.34637004373
"28","summer flounder",42.854898399216,2017,"VA",392.602632782714,4183.00662408158
"29","summer flounder",43.5697088784254,2017,"VA",402.602632782714,4183.00662408158
"30","summer flounder",52.6040235069033,2017,"VA",397.602632782714,4191.66687811942
"31","summer flounder",57.0589133785492,2017,"VA",407.602632782714,4191.66687811942
"1","summer flounder",43.1230230758832,2018,"VA",392.602632782714,4096.40408370313
"2","summer flounder",41.9964626251778,2018,"VA",402.602632782714,4096.40408370313
"3","summer flounder",35.0794744066456,2018,"VA",412.602632782714,4096.40408370313
"4","summer flounder",54.4936679175965,2018,"VA",397.602632782714,4105.06433774098
"5","summer flounder",35.1879871965087,2018,"VA",407.602632782714,4105.06433774098
"6","summer flounder",42.4783604652973,2018,"VA",392.602632782714,4113.72459177882
"7","summer flounder",62.0169924833298,2018,"VA",402.602632782714,4113.72459177882
"8","summer flounder",47.0717559530076,2018,"VA",377.602632782714,4122.38484581667
"9","summer flounder",25.3335369930443,2018,"VA",387.602632782714,4122.38484581667
"10","summer flounder",48.7695481118062,2018,"VA",397.602632782714,4122.38484581667
"11","summer flounder",63.9078717379316,2018,"VA",407.602632782714,4122.38484581667
"12","summer flounder",40.8238490771139,2018,"VA",392.602632782714,4131.04509985451
"13","summer flounder",46.345696780723,2018,"VA",402.602632782714,4131.04509985451
"14","summer flounder",27.5101301319781,2018,"VA",397.602632782714,4139.70535389236
"15","summer flounder",54.8037831567766,2018,"VA",407.602632782714,4139.70535389236
"16","summer flounder",18.0561888269164,2018,"VA",392.602632782714,4148.3656079302
"17","summer flounder",30.4524046557149,2018,"VA",402.602632782714,4148.3656079302
"18","summer flounder",31.6506128429625,2018,"VA",412.602632782714,4148.3656079302
"19","summer flounder",35.0860592124283,2018,"VA",387.602632782714,4157.02586196804
"20","summer flounder",15.330380945225,2018,"VA",397.602632782714,4157.02586196804
"21","summer flounder",31.5132265196172,2018,"VA",407.602632782714,4157.02586196804
"22","summer flounder",13.8332591915699,2018,"VA",392.602632782714,4165.68611600589
"23","summer flounder",21.3850536895678,2018,"VA",402.602632782714,4165.68611600589
"24","summer flounder",46.8660764508821,2018,"VA",412.602632782714,4165.68611600589
"25","summer flounder",25.2991435660516,2018,"VA",387.602632782714,4174.34637004373
"26","summer flounder",17.9914045520525,2018,"VA",397.602632782714,4174.34637004373
"27","summer flounder",37.4835673013115,2018,"VA",407.602632782714,4174.34637004373
"28","summer flounder",20.5144329724075,2018,"VA",392.602632782714,4183.00662408158
"29","summer flounder",23.1469849949036,2018,"VA",402.602632782714,4183.00662408158
"30","summer flounder",27.0720721760683,2018,"VA",397.602632782714,4191.66687811942
"31","summer flounder",31.5961938172663,2018,"VA",407.602632782714,4191.66687811942
"1","spot",206.611801323027,2002,"VA",392.602632782714,4096.40408370313
"2","spot",111.158564832222,2002,"VA",402.602632782714,4096.40408370313
"3","spot",78.6804178333058,2002,"VA",412.602632782714,4096.40408370313
"4","spot",329.547246569064,2002,"VA",397.602632782714,4105.06433774098
"5","spot",45.4701346018572,2002,"VA",407.602632782714,4105.06433774098
"6","spot",685.34508839647,2002,"VA",392.602632782714,4113.72459177882
"7","spot",65.0841250987365,2002,"VA",402.602632782714,4113.72459177882
"8","spot",2908.36043022771,2002,"VA",377.602632782714,4122.38484581667
"9","spot",1017.54556679159,2002,"VA",387.602632782714,4122.38484581667
"10","spot",6220.82930996025,2002,"VA",397.602632782714,4122.38484581667
"11","spot",1426.86494622854,2002,"VA",407.602632782714,4122.38484581667
"12","spot",492.211103115209,2002,"VA",392.602632782714,4131.04509985451
"13","spot",269.409181755448,2002,"VA",402.602632782714,4131.04509985451
"14","spot",1181.68894158465,2002,"VA",397.602632782714,4139.70535389236
"15","spot",1413.83683922716,2002,"VA",407.602632782714,4139.70535389236
"16","spot",1406.62025956776,2002,"VA",392.602632782714,4148.3656079302
"17","spot",1279.58467135795,2002,"VA",402.602632782714,4148.3656079302
"18","spot",226.62354617858,2002,"VA",412.602632782714,4148.3656079302
"19","spot",596.091170570594,2002,"VA",387.602632782714,4157.02586196804
"20","spot",763.269892450402,2002,"VA",397.602632782714,4157.02586196804
"21","spot",574.390411300011,2002,"VA",407.602632782714,4157.02586196804
"22","spot",644.044438797199,2002,"VA",392.602632782714,4165.68611600589
"23","spot",582.28433468053,2002,"VA",402.602632782714,4165.68611600589
"24","spot",267.888750072366,2002,"VA",412.602632782714,4165.68611600589
"25","spot",627.852345518937,2002,"VA",387.602632782714,4174.34637004373
"26","spot",309.910363932811,2002,"VA",397.602632782714,4174.34637004373
"27","spot",659.266477719099,2002,"VA",407.602632782714,4174.34637004373
"28","spot",516.481840110885,2002,"VA",392.602632782714,4183.00662408158
"29","spot",316.466686346225,2002,"VA",402.602632782714,4183.00662408158
"30","spot",250.291112300197,2002,"VA",397.602632782714,4191.66687811942
"31","spot",363.975156288965,2002,"VA",407.602632782714,4191.66687811942
"1","spot",618.63000419071,2003,"VA",392.602632782714,4096.40408370313
"2","spot",133.619858891807,2003,"VA",402.602632782714,4096.40408370313
"3","spot",105.344892122927,2003,"VA",412.602632782714,4096.40408370313
"4","spot",1741.11609772714,2003,"VA",397.602632782714,4105.06433774098
"5","spot",69.1873471804184,2003,"VA",407.602632782714,4105.06433774098
"6","spot",3181.15994817602,2003,"VA",392.602632782714,4113.72459177882
"7","spot",331.815543966452,2003,"VA",402.602632782714,4113.72459177882
"8","spot",1440.11296780479,2003,"VA",377.602632782714,4122.38484581667
"9","spot",454.187618222915,2003,"VA",387.602632782714,4122.38484581667
"10","spot",1273.18531951414,2003,"VA",397.602632782714,4122.38484581667
"11","spot",327.059925787436,2003,"VA",407.602632782714,4122.38484581667
"12","spot",1025.91227201822,2003,"VA",392.602632782714,4131.04509985451
"13","spot",1561.12008910556,2003,"VA",402.602632782714,4131.04509985451
"14","spot",683.089263174346,2003,"VA",397.602632782714,4139.70535389236
"15","spot",1846.02371760994,2003,"VA",407.602632782714,4139.70535389236
"16","spot",869.650091499854,2003,"VA",392.602632782714,4148.3656079302
"17","spot",1069.45416204376,2003,"VA",402.602632782714,4148.3656079302
"18","spot",885.676018537376,2003,"VA",412.602632782714,4148.3656079302
"19","spot",1062.49163147777,2003,"VA",387.602632782714,4157.02586196804
"20","spot",505.951573730199,2003,"VA",397.602632782714,4157.02586196804
"21","spot",1021.53717050421,2003,"VA",407.602632782714,4157.02586196804
"22","spot",430.621138803278,2003,"VA",392.602632782714,4165.68611600589
"23","spot",342.220494726211,2003,"VA",402.602632782714,4165.68611600589
"24","spot",1168.53003077312,2003,"VA",412.602632782714,4165.68611600589
"25","spot",444.652006385953,2003,"VA",387.602632782714,4174.34637004373
"26","spot",418.367373464494,2003,"VA",397.602632782714,4174.34637004373
"27","spot",209.215415382227,2003,"VA",407.602632782714,4174.34637004373
"28","spot",391.720034984924,2003,"VA",392.602632782714,4183.00662408158
"29","spot",72.2397137856821,2003,"VA",402.602632782714,4183.00662408158
"30","spot",163.931665639256,2003,"VA",397.602632782714,4191.66687811942
"31","spot",166.261470271097,2003,"VA",407.602632782714,4191.66687811942
"1","spot",337.411812726701,2004,"VA",392.602632782714,4096.40408370313
"2","spot",115.509224453388,2004,"VA",402.602632782714,4096.40408370313
"3","spot",95.9999430626567,2004,"VA",412.602632782714,4096.40408370313
"4","spot",122.817977397678,2004,"VA",397.602632782714,4105.06433774098
"5","spot",40.6367463053912,2004,"VA",407.602632782714,4105.06433774098
"6","spot",3362.42296073802,2004,"VA",392.602632782714,4113.72459177882
"7","spot",290.205035738562,2004,"VA",402.602632782714,4113.72459177882
"8","spot",4274.12399968997,2004,"VA",377.602632782714,4122.38484581667
"9","spot",516.194688997278,2004,"VA",387.602632782714,4122.38484581667
"10","spot",976.488093256499,2004,"VA",397.602632782714,4122.38484581667
"11","spot",1459.10061108625,2004,"VA",407.602632782714,4122.38484581667
"12","spot",1231.44561697655,2004,"VA",392.602632782714,4131.04509985451
"13","spot",364.22866232069,2004,"VA",402.602632782714,4131.04509985451
"14","spot",896.843424355944,2004,"VA",397.602632782714,4139.70535389236
"15","spot",299.890209730525,2004,"VA",407.602632782714,4139.70535389236
"16","spot",1035.71957641105,2004,"VA",392.602632782714,4148.3656079302
"17","spot",610.922029091207,2004,"VA",402.602632782714,4148.3656079302
"18","spot",290.471815744517,2004,"VA",412.602632782714,4148.3656079302
"19","spot",1619.15463675722,2004,"VA",387.602632782714,4157.02586196804
"20","spot",1226.17659007886,2004,"VA",397.602632782714,4157.02586196804
"21","spot",861.210745248279,2004,"VA",407.602632782714,4157.02586196804
"22","spot",574.970256113454,2004,"VA",392.602632782714,4165.68611600589
"23","spot",846.376561239043,2004,"VA",402.602632782714,4165.68611600589
"24","spot",277.480334723068,2004,"VA",412.602632782714,4165.68611600589
"25","spot",374.784106386827,2004,"VA",387.602632782714,4174.34637004373
"26","spot",390.21525915032,2004,"VA",397.602632782714,4174.34637004373
"27","spot",632.937397823497,2004,"VA",407.602632782714,4174.34637004373
"28","spot",328.18822786019,2004,"VA",392.602632782714,4183.00662408158
"29","spot",32.3929697786732,2004,"VA",402.602632782714,4183.00662408158
"30","spot",740.635324578399,2004,"VA",397.602632782714,4191.66687811942
"31","spot",209.152258561589,2004,"VA",407.602632782714,4191.66687811942
"1","spot",539.14048923987,2005,"VA",392.602632782714,4096.40408370313
"2","spot",312.918531091731,2005,"VA",402.602632782714,4096.40408370313
"3","spot",214.848915546105,2005,"VA",412.602632782714,4096.40408370313
"4","spot",743.827337887438,2005,"VA",397.602632782714,4105.06433774098
"5","spot",200.340585354129,2005,"VA",407.602632782714,4105.06433774098
"6","spot",2601.02900949382,2005,"VA",392.602632782714,4113.72459177882
"7","spot",298.851853385455,2005,"VA",402.602632782714,4113.72459177882
"8","spot",8021.19889512818,2005,"VA",377.602632782714,4122.38484581667
"9","spot",868.53316624822,2005,"VA",387.602632782714,4122.38484581667
"10","spot",4091.95520104854,2005,"VA",397.602632782714,4122.38484581667
"11","spot",598.605819144399,2005,"VA",407.602632782714,4122.38484581667
"12","spot",2206.12682784105,2005,"VA",392.602632782714,4131.04509985451
"13","spot",557.995996071925,2005,"VA",402.602632782714,4131.04509985451
"14","spot",2400.87024945226,2005,"VA",397.602632782714,4139.70535389236
"15","spot",1356.85398951869,2005,"VA",407.602632782714,4139.70535389236
"16","spot",2342.56886115981,2005,"VA",392.602632782714,4148.3656079302
"17","spot",4798.40072841947,2005,"VA",402.602632782714,4148.3656079302
"18","spot",2873.09429362017,2005,"VA",412.602632782714,4148.3656079302
"19","spot",1407.19031201644,2005,"VA",387.602632782714,4157.02586196804
"20","spot",2654.92250154924,2005,"VA",397.602632782714,4157.02586196804
"21","spot",3985.96669357575,2005,"VA",407.602632782714,4157.02586196804
"22","spot",2074.47945050952,2005,"VA",392.602632782714,4165.68611600589
"23","spot",800.777812026494,2005,"VA",402.602632782714,4165.68611600589
"24","spot",822.273962223539,2005,"VA",412.602632782714,4165.68611600589
"25","spot",8270.26994880012,2005,"VA",387.602632782714,4174.34637004373
"26","spot",615.601311351194,2005,"VA",397.602632782714,4174.34637004373
"27","spot",3278.07916323147,2005,"VA",407.602632782714,4174.34637004373
"28","spot",640.907988051903,2005,"VA",392.602632782714,4183.00662408158
"29","spot",314.164287227595,2005,"VA",402.602632782714,4183.00662408158
"30","spot",614.347206202894,2005,"VA",397.602632782714,4191.66687811942
"31","spot",313.791866402724,2005,"VA",407.602632782714,4191.66687811942
"1","spot",652.960844208424,2006,"VA",392.602632782714,4096.40408370313
"2","spot",238.877472882626,2006,"VA",402.602632782714,4096.40408370313
"3","spot",189.227864676136,2006,"VA",412.602632782714,4096.40408370313
"4","spot",711.90948958694,2006,"VA",397.602632782714,4105.06433774098
"5","spot",49.730277893944,2006,"VA",407.602632782714,4105.06433774098
"6","spot",1323.28340496235,2006,"VA",392.602632782714,4113.72459177882
"7","spot",119.666177275995,2006,"VA",402.602632782714,4113.72459177882
"8","spot",4636.07874746181,2006,"VA",377.602632782714,4122.38484581667
"9","spot",589.027088472338,2006,"VA",387.602632782714,4122.38484581667
"10","spot",4308.28161185511,2006,"VA",397.602632782714,4122.38484581667
"11","spot",798.282743664804,2006,"VA",407.602632782714,4122.38484581667
"12","spot",3665.15451540974,2006,"VA",392.602632782714,4131.04509985451
"13","spot",736.75190707344,2006,"VA",402.602632782714,4131.04509985451
"14","spot",1444.12084149245,2006,"VA",397.602632782714,4139.70535389236
"15","spot",1673.44088600898,2006,"VA",407.602632782714,4139.70535389236
"16","spot",2205.52192885921,2006,"VA",392.602632782714,4148.3656079302
"17","spot",1511.80011329097,2006,"VA",402.602632782714,4148.3656079302
"18","spot",1156.29943275027,2006,"VA",412.602632782714,4148.3656079302
"19","spot",1131.6365026047,2006,"VA",387.602632782714,4157.02586196804
"20","spot",450.713199129254,2006,"VA",397.602632782714,4157.02586196804
"21","spot",907.586015233979,2006,"VA",407.602632782714,4157.02586196804
"22","spot",1914.24118939963,2006,"VA",392.602632782714,4165.68611600589
"23","spot",439.936352662152,2006,"VA",402.602632782714,4165.68611600589
"24","spot",677.714802919114,2006,"VA",412.602632782714,4165.68611600589
"25","spot",585.747751895119,2006,"VA",387.602632782714,4174.34637004373
"26","spot",963.222824901116,2006,"VA",397.602632782714,4174.34637004373
"27","spot",3502.56142242619,2006,"VA",407.602632782714,4174.34637004373
"28","spot",865.49071877325,2006,"VA",392.602632782714,4183.00662408158
"29","spot",98.8535365655829,2006,"VA",402.602632782714,4183.00662408158
"30","spot",3572.85580107841,2006,"VA",397.602632782714,4191.66687811942
"31","spot",636.30082104913,2006,"VA",407.602632782714,4191.66687811942
"1","spot",472.578623711261,2007,"VA",392.602632782714,4096.40408370313
"2","spot",204.46071866943,2007,"VA",402.602632782714,4096.40408370313
"3","spot",140.980680548422,2007,"VA",412.602632782714,4096.40408370313
"4","spot",574.644594721165,2007,"VA",397.602632782714,4105.06433774098
"5","spot",69.074878544113,2007,"VA",407.602632782714,4105.06433774098
"6","spot",826.484696029135,2007,"VA",392.602632782714,4113.72459177882
"7","spot",68.9417038108029,2007,"VA",402.602632782714,4113.72459177882
"8","spot",4478.62213324392,2007,"VA",377.602632782714,4122.38484581667
"9","spot",631.525388243603,2007,"VA",387.602632782714,4122.38484581667
"10","spot",2861.41759412035,2007,"VA",397.602632782714,4122.38484581667
"11","spot",557.860122701021,2007,"VA",407.602632782714,4122.38484581667
"12","spot",2123.47713943875,2007,"VA",392.602632782714,4131.04509985451
"13","spot",304.40110032372,2007,"VA",402.602632782714,4131.04509985451
"14","spot",1364.20623133579,2007,"VA",397.602632782714,4139.70535389236
"15","spot",2222.27936171301,2007,"VA",407.602632782714,4139.70535389236
"16","spot",3318.1170303914,2007,"VA",392.602632782714,4148.3656079302
"17","spot",1179.06969007002,2007,"VA",402.602632782714,4148.3656079302
"18","spot",184.053968465709,2007,"VA",412.602632782714,4148.3656079302
"19","spot",2299.42732711356,2007,"VA",387.602632782714,4157.02586196804
"20","spot",841.824910866476,2007,"VA",397.602632782714,4157.02586196804
"21","spot",770.29380721427,2007,"VA",407.602632782714,4157.02586196804
"22","spot",665.986503738751,2007,"VA",392.602632782714,4165.68611600589
"23","spot",929.936114170838,2007,"VA",402.602632782714,4165.68611600589
"24","spot",455.562550575934,2007,"VA",412.602632782714,4165.68611600589
"25","spot",1154.4669296224,2007,"VA",387.602632782714,4174.34637004373
"26","spot",532.818104013295,2007,"VA",397.602632782714,4174.34637004373
"27","spot",1789.40046303724,2007,"VA",407.602632782714,4174.34637004373
"28","spot",1553.24576629559,2007,"VA",392.602632782714,4183.00662408158
"29","spot",77.7871587967531,2007,"VA",402.602632782714,4183.00662408158
"30","spot",1623.12755834686,2007,"VA",397.602632782714,4191.66687811942
"31","spot",362.738677854884,2007,"VA",407.602632782714,4191.66687811942
"1","spot",300.521611346749,2008,"VA",392.602632782714,4096.40408370313
"2","spot",230.349158209382,2008,"VA",402.602632782714,4096.40408370313
"3","spot",83.8022772808704,2008,"VA",412.602632782714,4096.40408370313
"4","spot",502.963846703433,2008,"VA",397.602632782714,4105.06433774098
"5","spot",31.8983313846558,2008,"VA",407.602632782714,4105.06433774098
"6","spot",3300.11668336199,2008,"VA",392.602632782714,4113.72459177882
"7","spot",73.3238601636398,2008,"VA",402.602632782714,4113.72459177882
"8","spot",2925.27133013195,2008,"VA",377.602632782714,4122.38484581667
"9","spot",510.911560533111,2008,"VA",387.602632782714,4122.38484581667
"10","spot",1833.53196540849,2008,"VA",397.602632782714,4122.38484581667
"11","spot",1048.37107966691,2008,"VA",407.602632782714,4122.38484581667
"12","spot",1551.71276821345,2008,"VA",392.602632782714,4131.04509985451
"13","spot",996.949236204543,2008,"VA",402.602632782714,4131.04509985451
"14","spot",402.345048609237,2008,"VA",397.602632782714,4139.70535389236
"15","spot",412.119827784515,2008,"VA",407.602632782714,4139.70535389236
"16","spot",865.564307546685,2008,"VA",392.602632782714,4148.3656079302
"17","spot",968.362162355229,2008,"VA",402.602632782714,4148.3656079302
"18","spot",670.019675772033,2008,"VA",412.602632782714,4148.3656079302
"19","spot",944.525612073146,2008,"VA",387.602632782714,4157.02586196804
"20","spot",840.989972127335,2008,"VA",397.602632782714,4157.02586196804
"21","spot",978.05269203026,2008,"VA",407.602632782714,4157.02586196804
"22","spot",378.685397447856,2008,"VA",392.602632782714,4165.68611600589
"23","spot",544.255687410187,2008,"VA",402.602632782714,4165.68611600589
"24","spot",114.97496014821,2008,"VA",412.602632782714,4165.68611600589
"25","spot",1008.54713134044,2008,"VA",387.602632782714,4174.34637004373
"26","spot",329.966799176972,2008,"VA",397.602632782714,4174.34637004373
"27","spot",805.524105059882,2008,"VA",407.602632782714,4174.34637004373
"28","spot",473.537449148115,2008,"VA",392.602632782714,4183.00662408158
"29","spot",178.1630935918,2008,"VA",402.602632782714,4183.00662408158
"30","spot",410.020193378366,2008,"VA",397.602632782714,4191.66687811942
"31","spot",246.899657525863,2008,"VA",407.602632782714,4191.66687811942
"1","spot",502.340273716696,2009,"VA",392.602632782714,4096.40408370313
"2","spot",344.905584356847,2009,"VA",402.602632782714,4096.40408370313
"3","spot",128.648316699492,2009,"VA",412.602632782714,4096.40408370313
"4","spot",752.019164387202,2009,"VA",397.602632782714,4105.06433774098
"5","spot",64.1695640418175,2009,"VA",407.602632782714,4105.06433774098
"6","spot",1221.30511142296,2009,"VA",392.602632782714,4113.72459177882
"7","spot",196.313626968617,2009,"VA",402.602632782714,4113.72459177882
"8","spot",1453.91079076344,2009,"VA",377.602632782714,4122.38484581667
"9","spot",746.842470343729,2009,"VA",387.602632782714,4122.38484581667
